"Código","Unidade Territorial","UF","Referência","Pessoas beneficiárias no PBF (até Out/2021)","Pessoas beneficiárias no PBF (a partir de Mar/2023)"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2017","4402",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2017","4112",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2017","4068",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2017","3940",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2018","4166",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2018","3785",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2017","4423",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2018","4183",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2018","4216",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2018","3787",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2018","3861",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2018","3997",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2014","6321",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2018","4040",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2018","3848",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2018","3746",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2016","5388",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2018","3752",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2014","6395",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2021","4041",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2019","3455",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2021","4041",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2019","3700",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","10/2021","4041",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2014","6175",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","09/2019","3465",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2019","3778",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2021","4053",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","05/2021","4053",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2019","3335",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2021","4053",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2019","3585",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","11/2019","3353",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2019","3646",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2014","5920",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","08/2019","3563",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","02/2021","4008",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2021","3765",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","04/2019","3707",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","01/2019","3597",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","07/2021","4053",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","03/2021","4026",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","06/2019","3653",""
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2013","5889",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2014","20803",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2019","15957",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2019","15941",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2021","16904",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2019","16723",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2019","16190",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2019","16366",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2021","16927",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2014","20481",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2019","15972",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2019","15410",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2021","16942",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2021","16904",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2021","16927",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2021","16995",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2021","16904",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2019","16203",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2021","17234",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2019","15138",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2021","16927",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2019","15443",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2019","15085",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2013","20790",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2021","16927",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2019","16351",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2014","20752",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2024","","23847"
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2024","","25595"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2023","","27003"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2014","20378",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2023","","28161"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2024","","24412"
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2024","","23972"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2023","","27667"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2024","","25395"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2024","","26340"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2024","","24345"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2024","","24585"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2023","","28003"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2014","20564",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2023","","26495"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2014","21554",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2024","","25240"
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2024","","24053"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2024","","25288"
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2023","","27216"
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2023","","27502"
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2023","","28043"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2023","","28088"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2023","","26289"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2024","","25404"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2015","20515",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2015","19520",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2014","20668",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2015","19559",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2015","19464",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2014","20661",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2015","19686",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2015","19515",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2015","19529",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2015","20573",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2014","20782",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2015","19562",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2015","20602",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2015","19535",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2014","20524",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2015","19137",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2016","17611",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2020","15135",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2016","17969",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2020","17345",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2025","","23353"
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2020","17360",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2020","17345",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2025","","23613"
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2020","17413",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2020","14749",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2025","","23589"
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2016","19422",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2020","17345",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2014","20720",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2016","19395",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2020","15095",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2016","18141",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2016","18440",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2016","18420",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2016","18552",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2020","17413",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2016","17914",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2025","","23409"
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2025","","23428"
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2020","17413",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2016","17730",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2020","17345",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2020","17409",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2016","17978",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2017","14390",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2018","16497",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2017","15632",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2017","15684",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2018","15781",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2018","16271",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2018","16219",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2017","16926",""
"330520","SÃO PEDRO DA ALDEIA","RJ","11/2017","15550",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2017","15449",""
"330520","SÃO PEDRO DA ALDEIA","RJ","06/2018","15388",""
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2018","16028",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2017","15114",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2018","15749",""
"330520","SÃO PEDRO DA ALDEIA","RJ","08/2017","15624",""
"330520","SÃO PEDRO DA ALDEIA","RJ","03/2017","16810",""
"330520","SÃO PEDRO DA ALDEIA","RJ","02/2014","20501",""
"330520","SÃO PEDRO DA ALDEIA","RJ","10/2018","15602",""
"330520","SÃO PEDRO DA ALDEIA","RJ","05/2017","15803",""
"330520","SÃO PEDRO DA ALDEIA","RJ","09/2018","15219",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2016","18536",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2018","15485",""
"330520","SÃO PEDRO DA ALDEIA","RJ","07/2018","15544",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2017","16592",""
"330520","SÃO PEDRO DA ALDEIA","RJ","01/2018","15926",""
"330520","SÃO PEDRO DA ALDEIA","RJ","04/2017","16389",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2018","2058",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2018","2063",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2014","2897",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2017","2206",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2017","2135",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2017","2267",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2018","2163",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2018","2028",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2018","2037",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2017","2252",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2017","2329",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2017","2244",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2018","2073",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2017","2213",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2017","2246",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2018","2192",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2018","2081",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2018","2047",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2018","2033",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2017","2224",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2017","2225",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2017","2332",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2017","2345",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2016","2539",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2018","2206",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2018","2096",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2014","2875",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2015","2905",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2015","2792",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2015","2703",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2015","2728",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2014","2862",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2014","2813",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2015","2667",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2015","2899",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2014","2881",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2015","2714",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2015","2643",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2015","2645",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2014","2858",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2015","2722",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2015","2734",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2015","2902",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2021","2119",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2013","2792",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2014","2958",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2019","1943",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2019","2016",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2019","2039",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2021","2126",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2014","2878",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2019","2068",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2019","1972",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2014","2739",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2019","2042",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2019","2053",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2021","2126",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2021","2000",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2021","2126",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2019","1944",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2021","2119",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2021","2119",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2021","2070",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2021","2126",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2019","2047",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2019","1984",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2014","2899",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2021","2122",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2019","2004",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2019","2062",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2023","","2479"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2024","","2331"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2024","","2402"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2023","","2469"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2024","","2301"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2024","","2356"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2023","","2368"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2023","","2349"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2024","","2438"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2023","","2488"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2023","","2365"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2023","","2454"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2024","","2460"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2024","","2438"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2024","","2469"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2023","","2463"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2024","","2473"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2023","","2377"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2024","","2413"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2024","","2394"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2023","","2476"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2024","","2470"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2014","2900",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2025","","2290"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2020","2088",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","02/2020","1940",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2020","1924",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2016","2455",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2014","2760",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","06/2020","2088",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2020","2074",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2016","2494",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2016","2482",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2016","2383",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2025","","2272"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2025","","2283"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2016","2384",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","03/2016","2504",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2016","2477",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2020","2091",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2025","","2284"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","05/2025","","2266"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","09/2016","2483",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2020","1942",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2020","2074",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2016","2473",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","01/2016","2530",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","08/2020","2088",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","10/2020","2074",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","04/2016","2487",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","07/2020","2088",""
"330530","SÃO SEBASTIÃO DO ALTO","RJ","11/2020","2074",""
"330540","SAPUCAIA","RJ","05/2020","3742",""
"330540","SAPUCAIA","RJ","03/2025","","4946"
"330540","SAPUCAIA","RJ","03/2020","3199",""
"330540","SAPUCAIA","RJ","04/2025","","4935"
"330540","SAPUCAIA","RJ","12/2020","3729",""
"330540","SAPUCAIA","RJ","08/2020","3741",""
"330540","SAPUCAIA","RJ","06/2016","4138",""
"330540","SAPUCAIA","RJ","02/2016","4342",""
"330540","SAPUCAIA","RJ","02/2025","","4991"
"330540","SAPUCAIA","RJ","04/2016","4235",""
"330540","SAPUCAIA","RJ","06/2020","3741",""
"330540","SAPUCAIA","RJ","12/2016","3994",""
"330540","SAPUCAIA","RJ","10/2016","4177",""
"330540","SAPUCAIA","RJ","02/2020","3252",""
"330540","SAPUCAIA","RJ","07/2016","4157",""
"330540","SAPUCAIA","RJ","09/2016","4197",""
"330540","SAPUCAIA","RJ","01/2025","","4983"
"330540","SAPUCAIA","RJ","03/2016","4243",""
"330540","SAPUCAIA","RJ","10/2020","3729",""
"330540","SAPUCAIA","RJ","08/2016","4115",""
"330540","SAPUCAIA","RJ","11/2016","4101",""
"330540","SAPUCAIA","RJ","05/2025","","4926"
"330540","SAPUCAIA","RJ","05/2016","4176",""
"330540","SAPUCAIA","RJ","11/2020","3729",""
"330540","SAPUCAIA","RJ","09/2020","3729",""
"330540","SAPUCAIA","RJ","07/2020","3741",""
"330540","SAPUCAIA","RJ","04/2020","3747",""
"330540","SAPUCAIA","RJ","01/2020","3245",""
"330540","SAPUCAIA","RJ","01/2016","4359",""
"330540","SAPUCAIA","RJ","06/2019","3524",""
"330540","SAPUCAIA","RJ","02/2019","3421",""
"330540","SAPUCAIA","RJ","11/2019","3285",""
"330540","SAPUCAIA","RJ","01/2019","3356",""
"330540","SAPUCAIA","RJ","01/2021","3694",""
"330540","SAPUCAIA","RJ","08/2021","3739",""
"330540","SAPUCAIA","RJ","12/2013","5135",""
"330540","SAPUCAIA","RJ","03/2021","3752",""
"330540","SAPUCAIA","RJ","07/2021","3744",""
"330540","SAPUCAIA","RJ","05/2019","3625",""
"330540","SAPUCAIA","RJ","02/2021","3620",""
"330540","SAPUCAIA","RJ","09/2019","3388",""
"330540","SAPUCAIA","RJ","10/2019","3342",""
"330540","SAPUCAIA","RJ","12/2019","3259",""
"330540","SAPUCAIA","RJ","07/2019","3449",""
"330540","SAPUCAIA","RJ","05/2021","3744",""
"330540","SAPUCAIA","RJ","04/2019","3536",""
"330540","SAPUCAIA","RJ","09/2021","3739",""
"330540","SAPUCAIA","RJ","08/2019","3461",""
"330540","SAPUCAIA","RJ","10/2021","3739",""
"330540","SAPUCAIA","RJ","04/2021","3744",""
"330540","SAPUCAIA","RJ","06/2021","3744",""
"330540","SAPUCAIA","RJ","03/2019","3488",""
"330540","SAPUCAIA","RJ","09/2017","3596",""
"330540","SAPUCAIA","RJ","01/2018","3770",""
"330540","SAPUCAIA","RJ","06/2018","3538",""
"330540","SAPUCAIA","RJ","01/2017","3842",""
"330540","SAPUCAIA","RJ","09/2018","3391",""
"330540","SAPUCAIA","RJ","12/2018","3563",""
"330540","SAPUCAIA","RJ","10/2017","3600",""
"330540","SAPUCAIA","RJ","12/2017","3737",""
"330540","SAPUCAIA","RJ","10/2018","3475",""
"330540","SAPUCAIA","RJ","07/2018","3514",""
"330540","SAPUCAIA","RJ","03/2017","3805",""
"330540","SAPUCAIA","RJ","05/2017","3595",""
"330540","SAPUCAIA","RJ","11/2018","3626",""
"330540","SAPUCAIA","RJ","12/2014","4543",""
"330540","SAPUCAIA","RJ","08/2017","3608",""
"330540","SAPUCAIA","RJ","04/2017","3717",""
"330540","SAPUCAIA","RJ","02/2017","3832",""
"330540","SAPUCAIA","RJ","04/2018","3604",""
"330540","SAPUCAIA","RJ","05/2018","3662",""
"330540","SAPUCAIA","RJ","03/2018","3819",""
"330540","SAPUCAIA","RJ","06/2017","3713",""
"330540","SAPUCAIA","RJ","07/2017","3536",""
"330540","SAPUCAIA","RJ","08/2018","3510",""
"330540","SAPUCAIA","RJ","02/2018","3786",""
"330540","SAPUCAIA","RJ","11/2017","3655",""
"330540","SAPUCAIA","RJ","06/2014","4789",""
"330540","SAPUCAIA","RJ","08/2014","4555",""
"330540","SAPUCAIA","RJ","11/2015","4429",""
"330540","SAPUCAIA","RJ","02/2014","5100",""
"330540","SAPUCAIA","RJ","11/2014","4622",""
"330540","SAPUCAIA","RJ","04/2015","4335",""
"330540","SAPUCAIA","RJ","03/2015","4516",""
"330540","SAPUCAIA","RJ","12/2015","4446",""
"330540","SAPUCAIA","RJ","09/2015","4697",""
"330540","SAPUCAIA","RJ","05/2014","4754",""
"330540","SAPUCAIA","RJ","08/2015","4181",""
"330540","SAPUCAIA","RJ","02/2015","4546",""
"330540","SAPUCAIA","RJ","03/2014","4908",""
"330540","SAPUCAIA","RJ","05/2015","4276",""
"330540","SAPUCAIA","RJ","07/2015","4096",""
"330540","SAPUCAIA","RJ","01/2015","4517",""
"330540","SAPUCAIA","RJ","06/2015","4166",""
"330540","SAPUCAIA","RJ","10/2015","4492",""
"330540","SAPUCAIA","RJ","04/2014","4865",""
"330540","SAPUCAIA","RJ","05/2024","","5358"
"330540","SAPUCAIA","RJ","12/2024","","5079"
"330540","SAPUCAIA","RJ","03/2024","","5368"
"330540","SAPUCAIA","RJ","02/2024","","5380"
"330540","SAPUCAIA","RJ","08/2024","","5250"
"330540","SAPUCAIA","RJ","01/2024","","5412"
"330540","SAPUCAIA","RJ","08/2023","","5421"
"330540","SAPUCAIA","RJ","09/2024","","5221"
"330540","SAPUCAIA","RJ","04/2024","","5371"
"330540","SAPUCAIA","RJ","12/2023","","5489"
"330540","SAPUCAIA","RJ","10/2024","","5141"
"330540","SAPUCAIA","RJ","04/2023","","5176"
"330540","SAPUCAIA","RJ","09/2014","4574",""
"330540","SAPUCAIA","RJ","11/2024","","5140"
"330540","SAPUCAIA","RJ","09/2023","","5467"
