"Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas inscritas no Cadastro Único"
"330400","PIRAÍ","RJ","03/2019","8265"
"330400","PIRAÍ","RJ","02/2019","8205"
"330400","PIRAÍ","RJ","01/2019","8121"
"330400","PIRAÍ","RJ","10/2020","8913"
"330400","PIRAÍ","RJ","11/2020","8664"
"330400","PIRAÍ","RJ","07/2020","8840"
"330400","PIRAÍ","RJ","12/2020","8672"
"330400","PIRAÍ","RJ","09/2020","8896"
"330400","PIRAÍ","RJ","08/2020","8868"
"330400","PIRAÍ","RJ","06/2020","8838"
"330400","PIRAÍ","RJ","05/2020","8740"
"330400","PIRAÍ","RJ","04/2020","8530"
"330400","PIRAÍ","RJ","03/2020","8493"
"330400","PIRAÍ","RJ","02/2020","8405"
"330400","PIRAÍ","RJ","01/2020","8581"
"330400","PIRAÍ","RJ","01/2021","8711"
"330400","PIRAÍ","RJ","10/2021","9253"
"330400","PIRAÍ","RJ","03/2021","8908"
"330400","PIRAÍ","RJ","04/2021","8952"
"330400","PIRAÍ","RJ","12/2021","9587"
"330400","PIRAÍ","RJ","02/2021","8850"
"330400","PIRAÍ","RJ","11/2021","9470"
"330400","PIRAÍ","RJ","09/2021","9207"
"330400","PIRAÍ","RJ","08/2021","9182"
"330400","PIRAÍ","RJ","05/2021","8983"
"330400","PIRAÍ","RJ","06/2021","9024"
"330400","PIRAÍ","RJ","07/2021","9135"
"330400","PIRAÍ","RJ","01/2022","9670"
"330400","PIRAÍ","RJ","02/2022","9904"
"330400","PIRAÍ","RJ","03/2022","9974"
"330400","PIRAÍ","RJ","04/2022","10092"
"330400","PIRAÍ","RJ","05/2022","10318"
"330400","PIRAÍ","RJ","06/2022","10456"
"330400","PIRAÍ","RJ","07/2022","10692"
"330400","PIRAÍ","RJ","08/2022","10824"
"330400","PIRAÍ","RJ","09/2022","11016"
"330400","PIRAÍ","RJ","10/2022","11185"
"330400","PIRAÍ","RJ","11/2022","11249"
"330400","PIRAÍ","RJ","12/2022","11364"
"330400","PIRAÍ","RJ","01/2023","11395"
"330400","PIRAÍ","RJ","02/2023","11456"
"330400","PIRAÍ","RJ","04/2023","11423"
"330400","PIRAÍ","RJ","03/2023","11499"
"330400","PIRAÍ","RJ","05/2023","11392"
"330400","PIRAÍ","RJ","06/2023","11448"
"330400","PIRAÍ","RJ","07/2023","11490"
"330400","PIRAÍ","RJ","09/2023","11607"
"330400","PIRAÍ","RJ","10/2023","11673"
"330400","PIRAÍ","RJ","11/2023","11736"
"330400","PIRAÍ","RJ","12/2023","11788"
"330400","PIRAÍ","RJ","01/2024","11548"
"330400","PIRAÍ","RJ","02/2024","11556"
"330400","PIRAÍ","RJ","03/2024","11602"
"330400","PIRAÍ","RJ","04/2024","11656"
"330400","PIRAÍ","RJ","06/2024","11546"
"330400","PIRAÍ","RJ","07/2024","11243"
"330400","PIRAÍ","RJ","08/2024","11209"
"330400","PIRAÍ","RJ","09/2024","10943"
"330400","PIRAÍ","RJ","10/2024","10983"
"330400","PIRAÍ","RJ","11/2024","11064"
"330400","PIRAÍ","RJ","12/2024","11167"
"330400","PIRAÍ","RJ","05/2024","11587"
"330400","PIRAÍ","RJ","05/2025","11123"
"330400","PIRAÍ","RJ","03/2025","10953"
"330400","PIRAÍ","RJ","01/2025","11051"
"330400","PIRAÍ","RJ","02/2025","10940"
"330410","PORCIÚNCULA","RJ","01/2025","9885"
"330410","PORCIÚNCULA","RJ","02/2025","9868"
"330410","PORCIÚNCULA","RJ","03/2025","9911"
"330410","PORCIÚNCULA","RJ","05/2025","9989"
"330410","PORCIÚNCULA","RJ","12/2024","10139"
"330410","PORCIÚNCULA","RJ","11/2024","10114"
"330410","PORCIÚNCULA","RJ","10/2024","10076"
"330410","PORCIÚNCULA","RJ","09/2024","10031"
"330410","PORCIÚNCULA","RJ","08/2024","10299"
"330410","PORCIÚNCULA","RJ","02/2024","10359"
"330410","PORCIÚNCULA","RJ","07/2024","10288"
"330410","PORCIÚNCULA","RJ","06/2024","10460"
"330410","PORCIÚNCULA","RJ","05/2024","10506"
"330410","PORCIÚNCULA","RJ","04/2024","10470"
"330410","PORCIÚNCULA","RJ","03/2024","10433"
"330410","PORCIÚNCULA","RJ","01/2024","10381"
"330410","PORCIÚNCULA","RJ","12/2023","10623"
"330410","PORCIÚNCULA","RJ","11/2023","10548"
"330410","PORCIÚNCULA","RJ","10/2023","10483"
"330410","PORCIÚNCULA","RJ","09/2023","10451"
"330410","PORCIÚNCULA","RJ","08/2023","10401"
"330410","PORCIÚNCULA","RJ","07/2023","10374"
"330410","PORCIÚNCULA","RJ","06/2023","10330"
"330410","PORCIÚNCULA","RJ","05/2023","10305"
"330410","PORCIÚNCULA","RJ","04/2023","10314"
"330410","PORCIÚNCULA","RJ","03/2023","10430"
"330410","PORCIÚNCULA","RJ","02/2023","10336"
"330410","PORCIÚNCULA","RJ","01/2023","10257"
"330410","PORCIÚNCULA","RJ","12/2022","10249"
"330410","PORCIÚNCULA","RJ","11/2022","10207"
"330410","PORCIÚNCULA","RJ","10/2022","10170"
"330410","PORCIÚNCULA","RJ","09/2022","10033"
"330410","PORCIÚNCULA","RJ","08/2022","9931"
"330410","PORCIÚNCULA","RJ","07/2022","9855"
"330410","PORCIÚNCULA","RJ","06/2022","9826"
"330410","PORCIÚNCULA","RJ","05/2022","9788"
"330410","PORCIÚNCULA","RJ","04/2022","9682"
"330410","PORCIÚNCULA","RJ","03/2022","9596"
"330410","PORCIÚNCULA","RJ","02/2022","9554"
"330410","PORCIÚNCULA","RJ","01/2022","9467"
"330410","PORCIÚNCULA","RJ","07/2021","9079"
"330410","PORCIÚNCULA","RJ","06/2021","8980"
"330410","PORCIÚNCULA","RJ","05/2021","8930"
"330410","PORCIÚNCULA","RJ","08/2021","9072"
"330410","PORCIÚNCULA","RJ","09/2021","9048"
"330410","PORCIÚNCULA","RJ","11/2021","9321"
"330410","PORCIÚNCULA","RJ","02/2021","8765"
"330410","PORCIÚNCULA","RJ","12/2021","9403"
"330410","PORCIÚNCULA","RJ","04/2021","8839"
"330410","PORCIÚNCULA","RJ","03/2021","8791"
"330410","PORCIÚNCULA","RJ","10/2021","9180"
"330410","PORCIÚNCULA","RJ","01/2021","8728"
"330410","PORCIÚNCULA","RJ","01/2020","8101"
"330410","PORCIÚNCULA","RJ","02/2020","7905"
"330410","PORCIÚNCULA","RJ","03/2020","8070"
"330410","PORCIÚNCULA","RJ","04/2020","8500"
"330410","PORCIÚNCULA","RJ","05/2020","8485"
"330410","PORCIÚNCULA","RJ","06/2020","8489"
"330410","PORCIÚNCULA","RJ","08/2020","8638"
"330410","PORCIÚNCULA","RJ","09/2020","8683"
"330410","PORCIÚNCULA","RJ","12/2020","8690"
"330410","PORCIÚNCULA","RJ","07/2020","8627"
"330410","PORCIÚNCULA","RJ","11/2020","8681"
"330410","PORCIÚNCULA","RJ","10/2020","8825"
"330410","PORCIÚNCULA","RJ","01/2019","7806"
"330410","PORCIÚNCULA","RJ","02/2019","7828"
"330410","PORCIÚNCULA","RJ","03/2019","7906"
"330410","PORCIÚNCULA","RJ","04/2019","7806"
"330410","PORCIÚNCULA","RJ","05/2019","7977"
"330410","PORCIÚNCULA","RJ","06/2019","8041"
"330410","PORCIÚNCULA","RJ","07/2019","8073"
"330410","PORCIÚNCULA","RJ","09/2019","7819"
"330410","PORCIÚNCULA","RJ","08/2019","8108"
"330410","PORCIÚNCULA","RJ","11/2019","8003"
"330410","PORCIÚNCULA","RJ","12/2019","8063"
"330410","PORCIÚNCULA","RJ","10/2019","7942"
"330410","PORCIÚNCULA","RJ","01/2018","7958"
"330410","PORCIÚNCULA","RJ","02/2018","8004"
"330410","PORCIÚNCULA","RJ","03/2018","7843"
"330410","PORCIÚNCULA","RJ","05/2018","7946"
"330410","PORCIÚNCULA","RJ","04/2018","7865"
"330410","PORCIÚNCULA","RJ","06/2018","7952"
"330410","PORCIÚNCULA","RJ","08/2018","7633"
"330410","PORCIÚNCULA","RJ","09/2018","7615"
"330410","PORCIÚNCULA","RJ","12/2018","7719"
"330410","PORCIÚNCULA","RJ","10/2018","7876"
"330410","PORCIÚNCULA","RJ","07/2018","7967"
"330410","PORCIÚNCULA","RJ","11/2018","7981"
"330410","PORCIÚNCULA","RJ","03/2017","8412"
"330410","PORCIÚNCULA","RJ","06/2017","8522"
"330410","PORCIÚNCULA","RJ","02/2017","8386"
"330410","PORCIÚNCULA","RJ","05/2017","8483"
"330410","PORCIÚNCULA","RJ","01/2017","8219"
"330410","PORCIÚNCULA","RJ","07/2017","8564"
"330410","PORCIÚNCULA","RJ","04/2017","8439"
"330410","PORCIÚNCULA","RJ","10/2017","7795"
"330410","PORCIÚNCULA","RJ","11/2017","7857"
"330410","PORCIÚNCULA","RJ","08/2017","8572"
"330410","PORCIÚNCULA","RJ","12/2017","7925"
"330410","PORCIÚNCULA","RJ","09/2017","7718"
"330410","PORCIÚNCULA","RJ","01/2016","8580"
"330410","PORCIÚNCULA","RJ","03/2016","8605"
"330410","PORCIÚNCULA","RJ","04/2016","8605"
"330410","PORCIÚNCULA","RJ","02/2016","8619"
"330410","PORCIÚNCULA","RJ","05/2016","8594"
"330410","PORCIÚNCULA","RJ","06/2016","8596"
"330410","PORCIÚNCULA","RJ","07/2016","8603"
"330410","PORCIÚNCULA","RJ","09/2016","8608"
"330410","PORCIÚNCULA","RJ","10/2016","8602"
"330410","PORCIÚNCULA","RJ","12/2016","7997"
"330410","PORCIÚNCULA","RJ","08/2016","8616"
"330410","PORCIÚNCULA","RJ","11/2016","8605"
"330410","PORCIÚNCULA","RJ","01/2015","9040"
"330410","PORCIÚNCULA","RJ","03/2015","9215"
"330410","PORCIÚNCULA","RJ","04/2015","9192"
"330410","PORCIÚNCULA","RJ","05/2015","9170"
"330410","PORCIÚNCULA","RJ","06/2015","9191"
"330410","PORCIÚNCULA","RJ","08/2015","8660"
"330410","PORCIÚNCULA","RJ","11/2015","8649"
"330410","PORCIÚNCULA","RJ","07/2015","8626"
"330410","PORCIÚNCULA","RJ","02/2015","9152"
"330410","PORCIÚNCULA","RJ","12/2015","8675"
"330410","PORCIÚNCULA","RJ","10/2015","8672"
"330410","PORCIÚNCULA","RJ","09/2015","8666"
"330410","PORCIÚNCULA","RJ","01/2014","10000"
"330410","PORCIÚNCULA","RJ","04/2014","10001"
"330410","PORCIÚNCULA","RJ","05/2014","9989"
"330410","PORCIÚNCULA","RJ","06/2014","9978"
"330410","PORCIÚNCULA","RJ","03/2014","9997"
"330410","PORCIÚNCULA","RJ","02/2014","10012"
"330410","PORCIÚNCULA","RJ","07/2014","9987"
"330410","PORCIÚNCULA","RJ","08/2014","10058"
"330410","PORCIÚNCULA","RJ","09/2014","10043"
"330410","PORCIÚNCULA","RJ","12/2014","10132"
"330410","PORCIÚNCULA","RJ","10/2014","10055"
"330410","PORCIÚNCULA","RJ","11/2014","10076"
"330410","PORCIÚNCULA","RJ","01/2013","9370"
"330410","PORCIÚNCULA","RJ","02/2013","9354"
"330410","PORCIÚNCULA","RJ","03/2013","9443"
"330410","PORCIÚNCULA","RJ","04/2013","9568"
"330410","PORCIÚNCULA","RJ","05/2013","9603"
"330410","PORCIÚNCULA","RJ","06/2013","9662"
"330410","PORCIÚNCULA","RJ","07/2013","9753"
"330410","PORCIÚNCULA","RJ","09/2013","9804"
"330410","PORCIÚNCULA","RJ","08/2013","9806"
"330410","PORCIÚNCULA","RJ","12/2013","9979"
"330410","PORCIÚNCULA","RJ","10/2013","9815"
"330410","PORCIÚNCULA","RJ","11/2013","9926"
"330410","PORCIÚNCULA","RJ","12/2012","9343"
"330410","PORCIÚNCULA","RJ","11/2012","9219"
"330410","PORCIÚNCULA","RJ","10/2012","9199"
"330410","PORCIÚNCULA","RJ","09/2012","9104"
"330410","PORCIÚNCULA","RJ","08/2012","9054"
"330411","PORTO REAL","RJ","02/2025","8826"
"330411","PORTO REAL","RJ","03/2025","8879"
"330411","PORTO REAL","RJ","05/2025","8966"
"330411","PORTO REAL","RJ","12/2024","9096"
"330411","PORTO REAL","RJ","11/2024","9067"
"330411","PORTO REAL","RJ","10/2024","9060"
"330411","PORTO REAL","RJ","09/2024","9005"
"330411","PORTO REAL","RJ","08/2024","9173"
"330411","PORTO REAL","RJ","07/2024","9102"
"330411","PORTO REAL","RJ","06/2024","9702"
"330411","PORTO REAL","RJ","05/2024","9708"
"330411","PORTO REAL","RJ","04/2024","9705"
"330411","PORTO REAL","RJ","03/2024","9693"
"330411","PORTO REAL","RJ","02/2024","9678"
"330411","PORTO REAL","RJ","01/2024","9689"
"330411","PORTO REAL","RJ","12/2023","9910"
"330411","PORTO REAL","RJ","11/2023","9893"
"330411","PORTO REAL","RJ","10/2023","9808"
"330411","PORTO REAL","RJ","09/2023","9772"
"330411","PORTO REAL","RJ","08/2023","9715"
"330411","PORTO REAL","RJ","07/2023","9657"
"330411","PORTO REAL","RJ","06/2023","9557"
"330411","PORTO REAL","RJ","05/2023","9469"
"330411","PORTO REAL","RJ","04/2023","9455"
"330411","PORTO REAL","RJ","03/2023","9559"
"330411","PORTO REAL","RJ","02/2023","9494"
"330411","PORTO REAL","RJ","01/2023","9440"
"330411","PORTO REAL","RJ","12/2022","9409"
"330411","PORTO REAL","RJ","11/2022","9292"
"330411","PORTO REAL","RJ","10/2022","9141"
"330411","PORTO REAL","RJ","09/2022","9067"
"330411","PORTO REAL","RJ","08/2022","8886"
"330411","PORTO REAL","RJ","07/2022","8830"
"330411","PORTO REAL","RJ","06/2022","8761"
"330411","PORTO REAL","RJ","05/2022","8537"
"330411","PORTO REAL","RJ","04/2022","8524"
"330411","PORTO REAL","RJ","03/2022","8442"
"330411","PORTO REAL","RJ","02/2022","8422"
"330411","PORTO REAL","RJ","01/2022","8325"
"330411","PORTO REAL","RJ","07/2021","7753"
"330411","PORTO REAL","RJ","06/2021","7622"
"330411","PORTO REAL","RJ","05/2021","7591"
"330411","PORTO REAL","RJ","08/2021","7877"
"330411","PORTO REAL","RJ","09/2021","7932"
"330411","PORTO REAL","RJ","11/2021","8113"
"330411","PORTO REAL","RJ","02/2021","7393"
"330411","PORTO REAL","RJ","12/2021","8248"
"330411","PORTO REAL","RJ","04/2021","7528"
"330411","PORTO REAL","RJ","03/2021","7397"
"330411","PORTO REAL","RJ","10/2021","7985"
"330411","PORTO REAL","RJ","01/2021","7324"
"330411","PORTO REAL","RJ","01/2020","7578"
"330411","PORTO REAL","RJ","02/2020","7342"
"330411","PORTO REAL","RJ","03/2020","7427"
"330411","PORTO REAL","RJ","04/2020","7441"
"330411","PORTO REAL","RJ","05/2020","7471"
"330411","PORTO REAL","RJ","06/2020","7473"
"330411","PORTO REAL","RJ","08/2020","7519"
"330411","PORTO REAL","RJ","09/2020","7556"
"330411","PORTO REAL","RJ","12/2020","7319"
"330411","PORTO REAL","RJ","07/2020","7496"
"330411","PORTO REAL","RJ","11/2020","7272"
"330411","PORTO REAL","RJ","10/2020","7601"
"330411","PORTO REAL","RJ","01/2019","7238"
"330411","PORTO REAL","RJ","02/2019","7338"
"330411","PORTO REAL","RJ","03/2019","7438"
"330411","PORTO REAL","RJ","04/2019","7389"
"330411","PORTO REAL","RJ","05/2019","7480"
"330411","PORTO REAL","RJ","06/2019","7602"
"330411","PORTO REAL","RJ","07/2019","7709"
"330411","PORTO REAL","RJ","09/2019","7329"
"330411","PORTO REAL","RJ","08/2019","7785"
"330411","PORTO REAL","RJ","11/2019","7499"
"330411","PORTO REAL","RJ","12/2019","7560"
"330411","PORTO REAL","RJ","10/2019","7435"
"330411","PORTO REAL","RJ","01/2018","6663"
"330411","PORTO REAL","RJ","02/2018","6680"
"330411","PORTO REAL","RJ","03/2018","6513"
"330411","PORTO REAL","RJ","05/2018","6774"
"330411","PORTO REAL","RJ","04/2018","6618"
"330411","PORTO REAL","RJ","06/2018","6917"
"330411","PORTO REAL","RJ","08/2018","6800"
"330411","PORTO REAL","RJ","09/2018","7035"
"330411","PORTO REAL","RJ","12/2018","7081"
"330411","PORTO REAL","RJ","10/2018","7164"
"330411","PORTO REAL","RJ","07/2018","7022"
"330411","PORTO REAL","RJ","11/2018","7286"
"330411","PORTO REAL","RJ","03/2017","7012"
"330411","PORTO REAL","RJ","06/2017","7263"
"330411","PORTO REAL","RJ","02/2017","6918"
"330411","PORTO REAL","RJ","05/2017","7181"
"330411","PORTO REAL","RJ","01/2017","6902"
"330411","PORTO REAL","RJ","07/2017","7292"
"330411","PORTO REAL","RJ","04/2017","7069"
"330411","PORTO REAL","RJ","10/2017","6447"
"330411","PORTO REAL","RJ","11/2017","6579"
"330411","PORTO REAL","RJ","08/2017","7384"
"330411","PORTO REAL","RJ","12/2017","6638"
"330411","PORTO REAL","RJ","09/2017","6238"
"330411","PORTO REAL","RJ","01/2016","7100"
"330411","PORTO REAL","RJ","03/2016","7123"
"330411","PORTO REAL","RJ","04/2016","7257"
"330411","PORTO REAL","RJ","02/2016","7099"
"330411","PORTO REAL","RJ","05/2016","7328"
"330411","PORTO REAL","RJ","06/2016","7417"
"330411","PORTO REAL","RJ","07/2016","7473"
"330411","PORTO REAL","RJ","09/2016","7456"
"330411","PORTO REAL","RJ","10/2016","7576"
"330411","PORTO REAL","RJ","12/2016","6872"
"330411","PORTO REAL","RJ","08/2016","7475"
"330411","PORTO REAL","RJ","11/2016","7594"
"330411","PORTO REAL","RJ","01/2015","7191"
"330411","PORTO REAL","RJ","03/2015","7281"
"330411","PORTO REAL","RJ","04/2015","7300"
"330411","PORTO REAL","RJ","05/2015","7352"
"330411","PORTO REAL","RJ","06/2015","7378"
"330411","PORTO REAL","RJ","08/2015","7183"
"330411","PORTO REAL","RJ","11/2015","7267"
"330411","PORTO REAL","RJ","07/2015","7109"
"330411","PORTO REAL","RJ","02/2015","7240"
"330411","PORTO REAL","RJ","12/2015","7336"
"330411","PORTO REAL","RJ","10/2015","7254"
"330411","PORTO REAL","RJ","09/2015","7208"
"330411","PORTO REAL","RJ","01/2014","8084"
"330411","PORTO REAL","RJ","04/2014","8162"
"330411","PORTO REAL","RJ","05/2014","8277"
"330411","PORTO REAL","RJ","06/2014","8372"
"330411","PORTO REAL","RJ","03/2014","8148"
"330411","PORTO REAL","RJ","02/2014","8116"
"330411","PORTO REAL","RJ","07/2014","8358"
"330411","PORTO REAL","RJ","08/2014","8487"
"330411","PORTO REAL","RJ","09/2014","8512"
"330411","PORTO REAL","RJ","12/2014","8692"
"330411","PORTO REAL","RJ","10/2014","8593"
"330411","PORTO REAL","RJ","11/2014","8611"
"330411","PORTO REAL","RJ","01/2013","7469"
"330411","PORTO REAL","RJ","02/2013","7540"
"330411","PORTO REAL","RJ","03/2013","7563"
"330411","PORTO REAL","RJ","04/2013","7746"
"330411","PORTO REAL","RJ","05/2013","7764"
"330411","PORTO REAL","RJ","06/2013","7826"
"330411","PORTO REAL","RJ","07/2013","7885"
"330411","PORTO REAL","RJ","09/2013","7979"
"330411","PORTO REAL","RJ","08/2013","7936"
"330411","PORTO REAL","RJ","12/2013","8081"
"330411","PORTO REAL","RJ","10/2013","7988"
"330411","PORTO REAL","RJ","11/2013","8024"
"330411","PORTO REAL","RJ","12/2012","7459"
"330411","PORTO REAL","RJ","11/2012","7395"
"330411","PORTO REAL","RJ","10/2012","7314"
"330411","PORTO REAL","RJ","09/2012","7269"
"330411","PORTO REAL","RJ","08/2012","7145"
"330411","PORTO REAL","RJ","01/2025","8878"
"330412","QUATIS","RJ","10/2019","4238"
"330412","QUATIS","RJ","08/2012","4448"
"330412","QUATIS","RJ","09/2012","4451"
"330412","QUATIS","RJ","10/2012","4489"
"330412","QUATIS","RJ","11/2012","4506"
"330412","QUATIS","RJ","12/2012","4584"
"330412","QUATIS","RJ","11/2013","4811"
"330412","QUATIS","RJ","10/2013","4807"
"330412","QUATIS","RJ","12/2013","4833"
"330412","QUATIS","RJ","08/2013","4769"
"330412","QUATIS","RJ","09/2013","4784"
"330412","QUATIS","RJ","07/2013","4731"
"330412","QUATIS","RJ","06/2013","4675"
"330412","QUATIS","RJ","05/2013","4639"
"330412","QUATIS","RJ","04/2013","4641"
"330412","QUATIS","RJ","03/2013","4648"
"330412","QUATIS","RJ","02/2013","4636"
"330412","QUATIS","RJ","01/2013","4635"
"330412","QUATIS","RJ","11/2014","5058"
"330412","QUATIS","RJ","10/2014","5022"
"330412","QUATIS","RJ","12/2014","5069"
"330412","QUATIS","RJ","09/2014","4980"
"330412","QUATIS","RJ","08/2014","4952"
"330412","QUATIS","RJ","07/2014","4956"
"330412","QUATIS","RJ","02/2014","4825"
"330412","QUATIS","RJ","03/2014","4859"
"330412","QUATIS","RJ","06/2014","4920"
"330412","QUATIS","RJ","05/2014","4864"
"330412","QUATIS","RJ","04/2014","4872"
"330412","QUATIS","RJ","01/2014","4816"
"330412","QUATIS","RJ","09/2015","4529"
"330412","QUATIS","RJ","10/2015","4541"
"330412","QUATIS","RJ","12/2015","4567"
"330412","QUATIS","RJ","02/2015","4518"
"330412","QUATIS","RJ","07/2015","4431"
"330412","QUATIS","RJ","11/2015","4554"
"330412","QUATIS","RJ","08/2015","4476"
"330412","QUATIS","RJ","06/2015","4599"
"330412","QUATIS","RJ","05/2015","4590"
"330412","QUATIS","RJ","04/2015","4574"
"330412","QUATIS","RJ","03/2015","4577"
"330412","QUATIS","RJ","01/2015","4520"
"330412","QUATIS","RJ","11/2016","4716"
"330412","QUATIS","RJ","08/2016","4630"
"330412","QUATIS","RJ","12/2016","4451"
"330412","QUATIS","RJ","10/2016","4708"
"330412","QUATIS","RJ","09/2016","4669"
"330412","QUATIS","RJ","07/2016","4595"
"330412","QUATIS","RJ","06/2016","4563"
"330412","QUATIS","RJ","05/2016","4527"
"330412","QUATIS","RJ","02/2016","4436"
"330412","QUATIS","RJ","04/2016","4466"
"330412","QUATIS","RJ","03/2016","4455"
"330412","QUATIS","RJ","01/2016","4417"
"330412","QUATIS","RJ","09/2017","4375"
"330412","QUATIS","RJ","12/2017","4466"
"330412","QUATIS","RJ","08/2017","4698"
"330412","QUATIS","RJ","11/2017","4457"
"330412","QUATIS","RJ","10/2017","4390"
"330412","QUATIS","RJ","04/2017","4613"
"330412","QUATIS","RJ","07/2017","4662"
"330412","QUATIS","RJ","01/2017","4469"
"330412","QUATIS","RJ","05/2017","4624"
"330412","QUATIS","RJ","02/2017","4521"
"330412","QUATIS","RJ","06/2017","4632"
"330412","QUATIS","RJ","03/2017","4557"
"330412","QUATIS","RJ","11/2018","4478"
"330412","QUATIS","RJ","07/2018","4487"
"330412","QUATIS","RJ","10/2018","4424"
"330412","QUATIS","RJ","12/2018","4253"
"330412","QUATIS","RJ","09/2018","4363"
"330412","QUATIS","RJ","08/2018","4234"
"330412","QUATIS","RJ","06/2018","4442"
"330412","QUATIS","RJ","04/2018","4365"
"330412","QUATIS","RJ","05/2018","4407"
"330412","QUATIS","RJ","03/2018","4320"
"330412","QUATIS","RJ","02/2018","4512"
"330412","QUATIS","RJ","01/2018","4480"
"330412","QUATIS","RJ","12/2019","4307"
"330412","QUATIS","RJ","11/2019","4277"
"330412","QUATIS","RJ","08/2019","4436"
"330412","QUATIS","RJ","09/2019","4166"
"330412","QUATIS","RJ","07/2019","4411"
"330412","QUATIS","RJ","06/2019","4381"
"330412","QUATIS","RJ","05/2019","4327"
"330412","QUATIS","RJ","04/2019","4301"
"330412","QUATIS","RJ","03/2019","4320"
"330412","QUATIS","RJ","02/2019","4308"
"330412","QUATIS","RJ","01/2019","4308"
"330412","QUATIS","RJ","10/2020","4339"
"330412","QUATIS","RJ","11/2020","4209"
"330412","QUATIS","RJ","07/2020","4276"
"330412","QUATIS","RJ","12/2020","4223"
"330412","QUATIS","RJ","09/2020","4350"
"330412","QUATIS","RJ","08/2020","4334"
"330412","QUATIS","RJ","06/2020","4211"
"330412","QUATIS","RJ","05/2020","4199"
"330412","QUATIS","RJ","04/2020","4181"
"330412","QUATIS","RJ","03/2020","4179"
"330412","QUATIS","RJ","02/2020","4153"
"330412","QUATIS","RJ","01/2020","4337"
"330412","QUATIS","RJ","01/2021","4265"
"330412","QUATIS","RJ","10/2021","4732"
"330412","QUATIS","RJ","03/2021","4352"
"330412","QUATIS","RJ","04/2021","4415"
"330412","QUATIS","RJ","12/2021","4876"
"330412","QUATIS","RJ","02/2021","4303"
"330412","QUATIS","RJ","11/2021","4809"
"330412","QUATIS","RJ","09/2021","4692"
"330412","QUATIS","RJ","08/2021","4641"
"330412","QUATIS","RJ","05/2021","4488"
"330412","QUATIS","RJ","06/2021","4537"
"330412","QUATIS","RJ","07/2021","4611"
"330412","QUATIS","RJ","01/2022","4913"
"330412","QUATIS","RJ","02/2022","4993"
"330412","QUATIS","RJ","03/2022","5048"
"330412","QUATIS","RJ","04/2022","5053"
"330412","QUATIS","RJ","05/2022","5170"
"330412","QUATIS","RJ","06/2022","5186"
"330412","QUATIS","RJ","07/2022","5241"
"330412","QUATIS","RJ","08/2022","5298"
"330412","QUATIS","RJ","09/2022","5414"
"330412","QUATIS","RJ","10/2022","5531"
"330412","QUATIS","RJ","11/2022","5577"
"330412","QUATIS","RJ","12/2022","5604"
"330412","QUATIS","RJ","01/2023","5616"
"330412","QUATIS","RJ","03/2023","5684"
"330412","QUATIS","RJ","04/2023","5681"
